Indice,Nombre,Ticker
iseq-overall,FBD Holdings PLC,FBH.I
iseq-overall,Kenmare Resources PLC,KMR.I
iseq-overall,Kingspan Group PLC,KSP.I
iseq-overall,Origin Enterprises Plc,OGN.I
iseq-overall,Ovoca Gold PLC,OVB.I
iseq-overall,Ryanair Holdings PLC,RYA.I
iseq-overall,Permanent TSB Group Holdings PLC,PTSB.I
iseq-overall,Mincon Group P,MCON.I
iseq-overall,Great Western Mining Corp Plc,GWMO.I
iseq-overall,FD Technologies PLC,FDPF.I
iseq-overall,Irish Res Pr P,IRES.I
iseq-overall,Dalata Hotel Group PLC,DHG.I
iseq-overall,Malin Corporation plc,MLCM.I
iseq-overall,Greencoat Renewables PLC,GRPG.I
iseq-overall,Cairn Homes PLC,CRN.I
iseq-overall,Glenveagh Properties PLC,GLV.I
iseq-overall,Uniphar Group PLC,UPR.I
iseq-overall,Corre Energy BV,CORRE.I
bel-20,Ackermans & Van Haaren NV,ACKB.BR
bel-20,Cofinimmo SA,COFB.BR
bel-20,KBC Groep NV,KBC.BR
bel-20,Solvay SA,SOLB.BR
bel-20,Groep Brussel Lambert NV,GBLB.BR
bel-20,UCB SA,UCB.BR
bel-20,Anheuser Busch Inbev SA NV,ABI.BR
bel-20,Ageas,AGES.BR
bel-20,Umicore SA,UMI.BR
bel-20,Aedifica,AOO.BR
bel-20,Elia,ELI.BR
bel-20,Galapagos NV,GLPG.BR
bel-20,Lotus Bakeries,LOTB.BR
bel-20,Melexis NV,MLXS.BR
bel-20,Sofina,SOF.BR
bel-20,Warehouses de Pauw Comm VA,WDPP.BR
bel-20,D’Ieteren NV,IETB.BR
bel-20,Argen-X,ARGX.BR
bel-20,Azelis Corporate Services NV,AZE.BR
bel-20,Syensqo SA,SYENS.BR
atx,Andritz AG,ANDR.VI
atx,Erste Group Bank AG,ERST.VI
atx,CPI Europe AG,CPIE.VI
atx,EVN AG,EVNV.VI
atx,Telekom Austria AG,TELA.VI
atx,OMV AG,OMVV.VI
atx,Raiffeisen Bank International AG,RBIV.VI
atx,Schoeller-Bleckmann AG,SBOE.VI
atx,Mayr Melnhof Karton AG,MMKV.VI
atx,Voestalpine AG,VOES.VI
atx,Verbund AG Kat. A,VERB.VI
atx,Wienerberger AG,WBSV.VI
atx,Uniqa Insurance Group AG,UNIQ.VI
atx,CA Immobilien Anlagen AG,CAIV.VI
atx,Oesterr. Post AG,POST.VI
atx,Vienna Insurance Group AG,VIGR.VI
atx,DO & CO AG,DOCO.VI
atx,Lenzing AG,LENV.VI
atx,AT & S Austria Technologie & Systemtechnik AG,ATSV.VI
atx,BAWAG Group AG,BAWG.VI
omx-stockholm-30,Electrolux AB Class B,ELUX-B.ST
omx-stockholm-30,Atlas Copco AB Class A,ATCOa.ST
omx-stockholm-30,Boliden AB,BOL.ST
omx-stockholm-30,AstraZeneca PLC,AZN.ST
omx-stockholm-30,Telefonaktiebolaget LM Ericsson Class B,ERIC-B.ST
omx-stockholm-30,Alfa Laval AB,ALFA.ST
omx-stockholm-30,ABB Ltd,ABB.ST
omx-stockholm-30,ASSA ABLOY AB ser. B,ASSA-B.ST
omx-stockholm-30,Atlas Copco AB Series B,ATCO-B.ST
omx-stockholm-30,Skandinaviska Enskilda Banken AB A,SEBa.ST
omx-stockholm-30,Sandvik AB,SAND.ST
omx-stockholm-30,Investor AB ser. B,INVE-B.ST
omx-stockholm-30,H & M Hennes & Mauritz AB B,HM-B.ST
omx-stockholm-30,Svenska Cellulosa SCA AB B,SCA-B.ST
omx-stockholm-30,Swedbank AB ser A,SWEDa.ST
omx-stockholm-30,Svenska Handelsbanken AB A,SHBa.ST
omx-stockholm-30,"Volvo, AB ser. B",VOLV-B.ST
omx-stockholm-30,Tele2 AB,TEL2-B.ST
omx-stockholm-30,Telia Company AB,TELIA.ST
omx-stockholm-30,AB SKF B,SKF-B.ST
omx-stockholm-30,Nordea Bank Abp,NDASE.ST
omx-stockholm-30,Getinge AB ser. B,GETI-B.ST
omx-stockholm-30,Hexagon AB ser. B,HEXA-B.ST
omx-stockholm-30,"Kinnevik, Investment AB ser. B",KINV-B.ST
omx-stockholm-30,SAAB AB ser. B,SAAB-B.ST
omx-stockholm-30,NIBE Industrier AB ser. B,NIBE-B.ST
omx-stockholm-30,Samhallsbyggnadsbolaget i Norden AB,SBB-B.ST
omx-stockholm-30,Evolution AB,EVOG.ST
omx-stockholm-30,Sinch AB,SINCH.ST
omx-stockholm-30,Essity AB B,ESSITY-B.ST
omx-oslo-20,Dno ASA,DNO.OL
omx-oslo-20,Norsk Hydro ASA,NHY.OL
omx-oslo-20,Mowi ASA,MOWI.OL
omx-oslo-20,Orkla ASA,ORK.OL
omx-oslo-20,REC Silicon ASA,RECSI.OL
omx-oslo-20,Equinor ASA,EQNR.OL
omx-oslo-20,Storebrand ASA,STB.OL
omx-oslo-20,Telenor ASA,TEL.OL
omx-oslo-20,Yara International ASA,YAR.OL
omx-oslo-20,Subsea 7 SA,SUBC.OL
omx-oslo-20,TGS NOPEC Geophysical Company ASA,TGS.OL
omx-oslo-20,Akastor ASA,AKAST.OL
omx-oslo-20,DnB ASA,DNB.OL
omx-oslo-20,Gjensidige Forsikring ASA,GJF.OL
omx-oslo-20,Norwegian Air Shuttle ASA,NAS.OL
omx-oslo-20,Schibsted ASA A,SCHA.OL
omx-helsinki-25,KONE Oyj,KNEBV.HE
omx-helsinki-25,Elisa Oyj,ELISA.HE
omx-helsinki-25,Konecranes ABP,KCR.HE
omx-helsinki-25,Hiab Oyj,HIAB.HE
omx-helsinki-25,Fortum Oyj,FORTUM.HE
omx-helsinki-25,Kesko Oyj,KESKOB.HE
omx-helsinki-25,Neste Oyj,NESTE.HE
omx-helsinki-25,Metso Oyj,METSO.HE
omx-helsinki-25,Stora Enso Oyj R,STERV.HE
omx-helsinki-25,Sampo Oyj A,SAMPO.HE
omx-helsinki-25,Nokian Renkaat Oyj,TYRES.HE
omx-helsinki-25,TietoEVRY Corp,TIETO.HE
omx-helsinki-25,UPM-Kymmene Oyj,UPM.HE
omx-helsinki-25,Nokia Oyj,NOKIA.HE
omx-helsinki-25,Outokumpu Oyj,OUT1V.HE
omx-helsinki-25,Wartsila Oyj Abp,WRT1V.HE
omx-helsinki-25,Nordea Bank Abp,NDA-FI.HE
omx-helsinki-25,Huhtamaki Oyj,HUH1V.HE
omx-helsinki-25,Kemira Oyj,KEMIRA.HE
omx-helsinki-25,Orion Oyj B,ORNBV.HE
omx-helsinki-25,Valmet Oyj,VALMT.HE
omx-helsinki-25,Qt Group Oyj,QTCOM.HE
omx-helsinki-25,Kojamo,KOJAMO.HE
omx-helsinki-25,Mandatum Oyj,MANTA.HE
omx-helsinki-25,Kalmar Oyj,KALMAR.HE
omx-copenhagen-25,Danske Bank A/S,DANSKE.CO
omx-copenhagen-25,Carlsberg A/S B,CARL-B.CO
omx-copenhagen-25,DSV Panalpina A/S,DSV.CO
omx-copenhagen-25,Nordea Bank Abp,NDADK.CO
omx-copenhagen-25,Novo Nordisk A/S Class B,NOVO-B.CO
omx-copenhagen-25,AP Moeller - Maersk A/S B,MAERSK-B.CO
omx-copenhagen-25,Novozymes A/S B,NSIS-B.CO
omx-copenhagen-25,AP Moeller - Maersk A/S A,MAERSK-A.CO
omx-copenhagen-25,NKT Holding,NKT.CO
omx-copenhagen-25,Genmab,GMAB.CO
omx-copenhagen-25,GN Store Nord,GN.CO
omx-copenhagen-25,Vestas Wind Systems A/S,VWS.CO
omx-copenhagen-25,Demant A/S,DEMANT.CO
omx-copenhagen-25,Tryg A/S,TRYG.CO
omx-copenhagen-25,Sydbank,SYDB.CO
omx-copenhagen-25,Coloplast A/S,COLO-B.CO
omx-copenhagen-25,Ambu A/S,AMBU-B.CO
omx-copenhagen-25,Bavarian Nordic,BAVA.CO
omx-copenhagen-25,Jyske Bank A/S,JYSK.CO
omx-copenhagen-25,Pandora A/S,PNDORA.CO
omx-copenhagen-25,Royal Unibrew A/S,RBREW.CO
omx-copenhagen-25,Rockwool International B,ROCK-B.CO
omx-copenhagen-25,Zealand Pharma A/S,ZEAL.CO
omx-copenhagen-25,ISS A/S,ISS.CO
omx-copenhagen-25,Oersted AS,ORSTED.CO
rtsi,AFK Sistema PJSC,AFKS.ME
rtsi,Aeroflot PJSC,AFLT.ME
rtsi,ROSSETI PJSC,FEES.ME
rtsi,MMC NORILSK NICKEL PJSC,GMKN.ME
rtsi,Gazprom PJSC,GAZP.ME
rtsi,LUKOIL PJSC,LKOH.ME
rtsi,Magnitogorskiy Metallurgicheskiy Kombinat PAO,MAGN.ME
rtsi,Mobil’nye Telesistemy PJSC,MTSS.ME
rtsi,Magnit PJSC,MGNT.ME
rtsi,MOSENERGO,MSNG.ME
rtsi,Novolipetsk Steel,NLMK.ME
rtsi,NOVATEK PJSC,NVTK.ME
rtsi,Polyus PJSC,PLZL.ME
rtsi,Rosneft PJSC,ROSN.ME
rtsi,Mechel PJSC,MTLR.ME
rtsi,Sberbank Rossii PJSC,SBER.ME
rtsi,Sberbank Rossii PJSC Pref,SBERP.ME
rtsi,Severstal PJSC,CHMF.ME
rtsi,Surgutneftegas PJSC,SNGS.ME
rtsi,Surgutneftegas PJSC Pref,SNGSP.ME
rtsi,TATNEFT n.a. V.D. Shashin,TATN.ME
rtsi,Transneft PJSC Pref,TRNFP.ME
rtsi,Bank VTB PJSC,VTBR.ME
rtsi,TATNEFT n.a. V.D. Shashin Pref,TATNP.ME
rtsi,Inter RAO PJSC,IRAO.ME
rtsi,Federal Hydro Generating Company RusHydro PJSC,HYDR.ME
rtsi,Bank Saint-Petersburg PJSC,BSPB.ME
rtsi,PIK SHb PJSC,PIKK.ME
rtsi,Unipro PJSC,UPRO.ME
rtsi,Mechel PJSC Pref,MTLRP.ME
rtsi,PhosAgro PJSC,PHOR.ME
rtsi,Rostelekom PJSC,RTKM.ME
rtsi,Seligdar PJSC,SELG.ME
rtsi,AK ALROSA PJSC,ALRS.ME
rtsi,Moskovskaya Birzha PJSC,MOEX.ME
rtsi,OK Rusal MKPAO,RUAL.ME
rtsi,Moskovskiy Kreditnyi Bank PAO,CBOM.ME
rtsi,GDR ROS AGRO PLC ORD SHS,AGRODR.ME
rtsi,T Tekhnologii MKPAO,T.ME
rtsi,EN+ GROUP IPJSC,ENPG.ME
rtsi,VK Company Ltd,VKCO.ME
rtsi,Sovkomflot PAO,FLOT.ME
rtsi,Samolet Group PJSC,SMLT.ME
rtsi,ADS Ozon Holdings PLC ORD SHS,OZON.ME
rtsi,Segezha Group PJSC,SGZH.ME
rtsi,Gruppa Pozitiv PAO,POSI.ME
wig-20,Santander Bank Polska SA,SPL1.WA
wig-20,Powszechna Kasa Oszczednosci Bank Polski SA,PKO.WA
wig-20,mBank SA,MBK.WA
wig-20,Orange Polska SA,OPL.WA
wig-20,Bank Polska Kasa Opieki SA,PEO.WA
wig-20,KGHM Polska Miedz SA,KGH.WA
wig-20,Polski Koncern Naftowy ORLEN SA,PKN.WA
wig-20,PGE Polska Grupa Energetyczna SA,PGE.WA
wig-20,Powszechny Zaklad Ubezpieczen SA,PZU.WA
wig-20,Alior Bank SA,ALRR.WA
wig-20,BUDIMEX SA,BDXP.WA
wig-20,CCC SA,CCCP.WA
wig-20,CD PROJEKT SA,CDR.WA
wig-20,Kruk SA,KRU.WA
wig-20,Grupa KĘTY SA,KTY.WA
wig-20,LPP SA,LPPP.WA
wig-20,Dino Polska SA,DNP.WA
wig-20,Allegro,ALEP.WA
wig-20,Pepco Group Nv,PCOP.WA
wig-20,Zabka Group SA,ZAB.WA
hungary-stock-market,OTP Bank Nyrt,OTPB.BU
hungary-stock-market,MOL PLC,MOLB.BU
hungary-stock-market,Gedeon Richter PLC,GDRB.BU
hungary-stock-market,Magyar Telekom PLC,MTEL.BU
hungary-stock-market,PannErgy Nyrt,PANP.BU
hungary-stock-market,ANY PLC,ANYB.BU
hungary-stock-market,Delta Technologies Nyrt,DELTA.BU
hungary-stock-market,CIG Pannonia Life Insurance PLC,CIGP.BU
hungary-stock-market,Appeninn Nyrt.,APPB.BU
hungary-stock-market,Graphisoft Park Se Ingatl Eur,GSPA.BU
hungary-stock-market,OPUS GLOBAL Nyrt,OPUSG.BU
hungary-stock-market,4iG Nyrt,IGNY.BU
hungary-stock-market,Masterplast Nyrt,MAST.BU
hungary-stock-market,Alteo Energiaszolgaltato Nyrt,ALTS.BU
hungary-stock-market,Waberers,WABE.BU
hungary-stock-market,AutoWallis Nyrt,AUTW.BU
athens-general,Alpha Bank SA,ACBr.AT
athens-general,Jumbo SA,BABr.AT
athens-general,Eurobank Ergasias SA,EUROB.AT
athens-general,Ellaktor SA,ELLAKTOR.AT
athens-general,Greek Organisation of Football Prognostics SA,OPAr.AT
athens-general,Viohalco BR,VIOH.AT
athens-general,Aegean Airlines,AEGN.AT
athens-general,Athens Water,EYDr.AT
athens-general,Autohellas,AUTR
athens-general,Piraeus Bank SA,BOPr.AT
athens-general,Crete Plastics SA,PLAKR.AT
athens-general,Fourlis Hld,FRLr.AT
athens-general,Gek Terna,HRMr.AT
athens-general,Elvalhalcor Hellenic Copper and Aluminium Industry SA,ELHA.AT
athens-general,Hellenic Exchanges Athens Stock Exchange SA,EXCr.AT
athens-general,HELLENiQ ENERGY Holdings SA,HEPr.AT
athens-general,Hellenic Telecommunications Organization SA,OTEr.AT
athens-general,Iktinos Hellas,IKTr.AT
athens-general,Intracom Holdings SA,INRr.AT
athens-general,Aktor Symmetochon Technikon kai Energoiakon Ergon AE,AKTRr.AT
athens-general,Intralot,INLr.AT
athens-general,Avax SA,AVAr.AT
athens-general,Kri-Kri Milk,KRIr.AT
athens-general,Lamda Develop,LMDr.AT
athens-general,Motor Oil Hellas Corinth Refineries SA,MORr.AT
athens-general,Metlen Energy & Metals AE,MYTr.AT
athens-general,National Bank of Greece SA,NBGr.AT
athens-general,Piraeus Port,OLPr.AT
athens-general,Public Power,DEHr.AT
athens-general,Quest Holdings,IQTr.AT
athens-general,Gr Sarantis SA,SRSr.AT
athens-general,Techn Olympic,OLYr.AT
athens-general,Thessaloniki Port Authority SA,OLTr.AT
athens-general,Thessaloniki Water and Sewage Co SA,TWSr.AT
athens-general,Thrace Plastic,THRr.AT
athens-general,Papoutsanis Industrial and Commercial of Consumer Goods SA,PSALr.AT
athens-general,Ekter,EKTr.AT
athens-general,Alumil,ALMr.AT
athens-general,AS Company SA,ASCr.AT
athens-general,Profile Syst,PRFr.AT
athens-general,Petros Petropoulos SA,PTRr.AT
athens-general,Elinoil Hellenic Petroleum Company SA,ELIr.AT
athens-general,Lavipharm SA,LPHr.AT
athens-general,Cars Motorcycles and Marine Engine Trade and Import Company SA,MTDr.AT
athens-general,Premia AE,PREMr.AT
athens-general,Coca Cola HBC AG,EEEr.AT
athens-general,Cenergy Holdings SA,CENEr.AT
athens-general,Holding Company ADMIE IPTO SA,ADMr.AT
athens-general,BriQ Properties REIC,BRIQr.AT
athens-general,Lampsa Hellenic Hotels SA,LAMr.AT
athens-general,Performance Technologies IT Solutions,PREFr.AT
athens-general,Titan Cement International SA,TITCr.AT
athens-general,Ideal Group SA,IDEr.AT
athens-general,Interlife General Insurance Company SA,INLIFr.AT
athens-general,Dimand Societe Anonyme for Real Estate Constructions,DIMANDr.AT
athens-general,BLE Kedros Real Estate Investment,BLEKEDROSr.AT
athens-general,Austriacard Holdings AG,ACAGr.AT
athens-general,Optima bank SA,OPTIMAr.AT
athens-general,Orilina Properties AEEAP,ORILINAr.AT
athens-general,Athens International Airport SA,AIAr.AT
athens-general,Bank of Cyprus Holdings PLC,BOCHGRr.AT
ise-100,Anadolu Efes Biracilik ve Malt Sanayi AS,AEFES.IS
ise-100,Akbank TAS,AKBNK.IS
ise-100,Aksa Akrilik Kimya Sanayi AS,AKSA.IS
ise-100,Aksa Enerji Uretim AS,AKSEN.IS
ise-100,Alarko Holding AS,ALARK.IS
ise-100,Anadolu Hayat Emeklilik AS,ANHYT.IS
ise-100,Anadolu Anonim Turk Sigorta Sti,ANSGR.IS
ise-100,Arcelik AS,ARCLK.IS
ise-100,Aselsan Elektronik Sanayi ve Ticaret AS,ASELS.IS
ise-100,BIM Birlesik Magazalar AS,BIMAS.IS
ise-100,Ral Yatirim Holding AS,RALYH.IS
ise-100,Borusan Birlesik Boru Fabrikalari Sanayi Ve Ticaret AS,BRSAN.IS
ise-100,Borusan Yatirim ve Pazarlama AS,BRYAT.IS
ise-100,Batisoke Soke Cimento Sanayi TAS,BSOKE.IS
ise-100,Baticim Bati Anadolu Cimento Sanayi AS,BTCIM.IS
ise-100,Coca-Cola Icecek AS,CCOLA.IS
ise-100,Cimsa Cimento Sanayi ve Ticaret AS,CIMSA.IS
ise-100,Celebi Hava Servisi AS,CLEBI.IS
ise-100,Dogus Otomotiv Servis ve Ticaret AS,DOAS.IS
ise-100,Dogan Sirketler Grubu Holding AS,DOHOL.IS
ise-100,EIS Eczacibasi Ilac Sinai ve Finansal Yatirimlar Sanayi ve Ticaret AS,ECILC.IS
ise-100,Ege Endustri ve Ticaret AS,EGEEN.IS
ise-100,Emlak Konut Gayrimenkul Yatirim Ortakligi AS,EKGYO.IS
ise-100,ENKA Insaat ve Sanayi AS,ENKAI.IS
ise-100,Eregli Demir ve Celik Fabrikalari TAS,EREGL.IS
ise-100,Ford Otomotiv Sanayi AS,FROTO.IS
ise-100,Turkiye Garanti Bankasi,GARAN.IS
ise-100,Goltas Goller Bolgesi Cimento Sanayi ve Ticaret AS,GOLTS.IS
ise-100,Galatasaray Sportif Sinai ve Ticari Yatirimlar AS,GSRAY.IS
ise-100,Gubre Fabrikalari TAS,GUBRF.IS
ise-100,Turkiye Sigorta AS,TURSG.IS
ise-100,Turkiye Halk Bankasi,HALKB.IS
ise-100,Hektas Ticaret TAS,HEKTS.IS
ise-100,Turkiye Is Bankasi AS Class C,ISCTR.IS
ise-100,Is Yatirim Menkul Degerler AS,ISMEN.IS
ise-100,Karsan Otomotiv Sanayi ve Ticaret AS,KARSN.IS
ise-100,Koc Holding AS,KCHOL.IS
ise-100,Konya Cimento Sanayi AS,KONYA.IS
ise-100,Koza Anadolu Metal Madencilik Isletmeleri AS,KOZAA.IS
ise-100,Koza Altin Isletmeleri AS,KOZAL.IS
ise-100,Kardemir Karabuk Demir Celik Sanayi ve Ticaret AS Class D,KRDMD.IS
ise-100,Migros Ticaret AS,MGROS.IS
ise-100,Oyak Cimento Fabrikalari AS,OYAKC.IS
ise-100,Isiklar Enerji ve Yapi Holding AS,IEYHO.IS
ise-100,Otokar Otomotiv ve Savunma Sanayi AS,OTKAR.IS
ise-100,Petkim Petrokimya Holding AS,PETKM.IS
ise-100,Reysas Gayrimenkul Yatirim Ortakligi AS,RYGYO.IS
ise-100,Haci Omer Sabanci Holding AS,SAHOL.IS
ise-100,SASA Polyester Sanayi AS,SASA.IS
ise-100,Selcuk Ecza Deposu Ticaret ve Sanayi AS,SELEC.IS
ise-100,Turkiye Sise ve Cam Fabrikalari AS,SISE.IS
ise-100,Sekerbank TAS,SKBNK.IS
ise-100,TAV Havalimanlari Holding,TAVHL.IS
ise-100,Turkcell Iletisim Hizmetleri AS ORD,TCELL.IS
ise-100,Turkish Airlines,THYAO.IS
ise-100,Tekfen Holding AS,TKFEN.IS
ise-100,Tofas Turk Otomobil Fabrikasi AS,TOASO.IS
ise-100,Turkiye Sinai Kalkinma Bankasi AS,TSKB.IS
ise-100,Turk Telekomunikasyon AS,TTKOM.IS
ise-100,Turk Traktor ve Ziraat Makineleri AS,TTRAK.IS
ise-100,Turkiye Petrol Rafinerileri AS,TUPRS.IS
ise-100,Ulker Biskuvi Sanayi AS,ULKER.IS
ise-100,Turkiye Vakiflar Bankasi TAO,VAKBN.IS
ise-100,Vestel Elektronik Sanayi ve Ticaret AS,VESTL.IS
ise-100,AG Anadolu Group Holding,AGHOL.IS
ise-100,Yapi ve Kredi Bankasi AS,YKBNK.IS
ise-100,Zorlu Enerji Elektrik Uretim AS,ZOREN.IS
ise-100,Bera Holding AS,BERA.IS
ise-100,Pegasus Hava Tasimaciligi AS,PGSUS.IS
ise-100,ODAS Elektrik Uretim Sanayi Ticaret AS,ODAS.IS
ise-100,Mavi Giyim Sanayi Ve Ticaret AS,MAVI.IS
ise-100,Enerjisa Enerji AS,ENJSA.IS
ise-100,MLP Saglik Hizmetleri AS,MPARK.IS
ise-100,Sok Marketler,SOKM.IS
ise-100,Ard Grup Bilisim Teknolojileri AS,ARDYZ.IS
ise-100,Kontrolmatik Teknoloji Enerji ve Mu,KONTR.IS
ise-100,Can2 Termik AS,CANTE.IS
ise-100,Girisim Elektrik Taahhut Ticaret & Sanayi AS,GESAN.IS
ise-100,Yeo Teknoloji Enerji ve Endustri AS,YEOTK.IS
ise-100,Margun Enerji Uretim Sanayi ve Ticaret AS,MAGEN.IS
ise-100,Mia Teknoloji AS,MIATK.IS
ise-100,Smart Gunes Enerjisi Teknolojileri Arastirma Gelistirme Uretim Sanayi ve Ticaret,SMRTG.IS
ise-100,Kocaer Celik Sanayi ve Ticaret AS,KCAER.IS
ise-100,Alfa Solar Enerji AS,ALFAS.IS
ise-100,Ahlatci Dogal Gaz Dagitim Enerji ve Yatirim AS,AHGAZ.IS
ise-100,Astor Enerji AS,ASTOR.IS
ise-100,Europower Enerji ve Otomasyon Teknolojileri Sanayi Ticaret AS,EUPWR.IS
ise-100,Grainturk Holding AS,GRTHO.IS
ise-100,Cw Enerji Muhendislik Ticaret ve Sanayi AS,CWENE.IS
ise-100,Katilimevim Tasarruf Finansman AS,KTLEV.IS
ise-100,Pasifik Eurasia Lojistik Dis Ticaret AS,PASEU.IS
ise-100,Enerya Enerji AS,ENERY.IS
ise-100,Reeder Teknoloji Sanayi Ve Ticaret AS,REEDR.IS
ise-100,Tab Gida Sanayi ve Ticaret AS,TABGD.IS
ise-100,Agrotech Yuksek Teknoloji ve Yatirim AS,AGROT.IS
ise-100,Avrupakent Gayrimenkul Yatirim Ortakligi AS,AVPGY.IS
ise-100,Limak Dogu Anadolu Cimento Sanayi ve Ticaret AS,LMKDC.IS
ise-100,Oba Makarnacilik Sanayi ve Ticaret AS,OBAMS.IS
ise-100,Altinay Savunma Teknolojileri AS,ALTNY.IS
ise-100,Efor Cay Sanayi Tic As,EFORC.IS
ta25,Amot Investments Ltd,AMOT.TA
ta25,Airport City Ltd,ARPT.TA
ta25,Bezeq Israeli Telecommunication Corp Ltd,BEZQ.TA
ta25,Newmed Energy LP,NWMD.TA
ta25,Delek Group,DLEKG.TA
ta25,Israel Discount Bank Ltd,DSCT.TA
ta25,Electra Ltd,ELTR.TA
ta25,Elbit Systems Ltd,ESLT.TA
ta25,First International Bank of Israel Ltd,FIBI.TA
ta25,Harel,HARL.TA
ta25,Mivne Real Estate KD Ltd,MVNE.TA
ta25,ICL Israel Chemicals Ltd,ICL.TA
ta25,Israel Corp,ILCO.TA
ta25,Leumi,LUMI.TA
ta25,Melisron,MLSR.TA
ta25,Mizrahi Tefahot,MZTF.TA
ta25,NICE Ltd,NICE.TA
ta25,Phoenix Holdings Ltd,PHOE.TA
ta25,Bank Hapoalim,POLI.TA
ta25,Shikun & Binui,SKBN.TA
ta25,Strauss Group,STRS.TA
ta25,Teva Pharmaceutical Industries Ltd,TEVA.TA
ta25,Tower Semiconductor Ltd,TSEM.TA
ta25,Camtek Ltd,CAMT.TA
ta25,Nova,NVMI.TA
ta25,Sapiens International Corporation NV,SPNS.TA
ta25,Azrieli Group Ltd,AZRG.TA
ta25,Big Shopping Centers Ltd,BIG.TA
ta25,Enlight Renewable Energy Ltd,ENLT.TA
ta25,Ashtrom Group Ltd,ASHG.TA
ta25,Energix,ENRG.TA
ta25,Shapir Engineering Industry,SPEN.TA
ta25,Ormat Technologies Inc,ORA.TA
ta25,OPC Energy Ltd,OPCE.TA
ta25,Energean Oil & Gas PLC,ENOG.TA
japan-ni225,Nissui Corp,1332.T
japan-ni225,Denka Co Ltd,4061.T
japan-ni225,"DOWA Holdings Co., Ltd.",5714.T
japan-ni225,"Mitsubishi Heavy Industries, Ltd.",7011.T
japan-ni225,Nomura Holdings Inc,8604.T
japan-ni225,"Shin-Etsu Chemical Co., Ltd.",4063.T
japan-ni225,"Kawasaki Heavy Industries, Ltd.",7012.T
japan-ni225,Inpex Corp.,1605.T
japan-ni225,Kyowa Kirin Co Ltd,4151.T
japan-ni225,"Furukawa Electric Co., Ltd.",5801.T
japan-ni225,IHI Corp.,7013.T
japan-ni225,Sompo Holdings Inc,8630.T
japan-ni225,Comsys Holdings Corp.,1721.T
japan-ni225,"Mitsui Chemicals, Inc.",4183.T
japan-ni225,Sumitomo Electric Industries Ltd.,5802.T
japan-ni225,"Nissan Motor Co., Ltd.",7201.T
japan-ni225,MS&AD Insurance Group Holdings,8725.T
japan-ni225,Taisei Corp.,1801.T
japan-ni225,Mitsubishi Chemical Holdings Corp,4188.T
japan-ni225,Fujikura Ltd.,5803.T
japan-ni225,"Isuzu Motors, Ltd.",7202.T
japan-ni225,Obayashi Corp.,1802.T
japan-ni225,"Ube Industries, Ltd.",4208.T
japan-ni225,Dai-ichi Life Holdings Inc,8750.T
japan-ni225,Shimizu Corp.,1803.T
japan-ni225,Okuma Corp.,6103.T
japan-ni225,"Hino Motors, Ltd.",7205.T
japan-ni225,"Tokio Marine Holdings, Inc.",8766.T
japan-ni225,Kajima Corp.,1812.T
japan-ni225,Dentsu Inc.,4324.T
japan-ni225,"Amada Co., Ltd.",6113.T
japan-ni225,Mitsubishi Motors Corp.,7211.T
japan-ni225,"T&D Holdings, Inc.",8795.T
japan-ni225,"Daiwa House Industry Co., Ltd.",1925.T
japan-ni225,Kao Corp.,4452.T
japan-ni225,Komatsu Ltd.,6301.T
japan-ni225,Mazda Motor Corp,7261.T
japan-ni225,"Mitsui Fudosan Co., Ltd.",8801.T
japan-ni225,"Sekisui House, Ltd.",1928.T
japan-ni225,"Takeda Pharmaceutical Co., Ltd.",4502.T
japan-ni225,"Sumitomo Heavy Industries, Ltd.",6302.T
japan-ni225,Honda Motor Co Ltd,7267.T
japan-ni225,Mitsubishi Estate Co Ltd,8802.T
japan-ni225,JGC Corp.,1963.T
japan-ni225,Astellas Pharma Inc.,4503.T
japan-ni225,Hitachi Construction Machinery Co,6305.T
japan-ni225,Suzuki Motor Corp.,7269.T
japan-ni225,Nisshin Seifun Group Inc.,2002.T
japan-ni225,Sumitomo Dainippon Pharma Co Ltd,4506.T
japan-ni225,Kubota Corp.,6326.T
japan-ni225,Subaru Corp,7270.T
japan-ni225,"Tokyo Tatemono Co., Ltd.",8804.T
japan-ni225,"Meiji Holdings Co., Ltd.",2269.T
japan-ni225,"Shionogi & Co., Ltd.",4507.T
japan-ni225,Ebara Corp.,6361.T
japan-ni225,Nikon Corp.,7731.T
japan-ni225,NH Foods Ltd,2282.T
japan-ni225,"Chugai Pharmaceutical Co., Ltd.",4519.T
japan-ni225,Olympus Corp.,7733.T
japan-ni225,Sumitomo Realty & Development Co.,8830.T
japan-ni225,Sapporo Holdings Ltd.,2501.T
japan-ni225,"Eisai Co., Ltd.",4523.T
japan-ni225,"Daikin Industries, Ltd.",6367.T
japan-ni225,"Dainippon Screen Mfg. Co., Ltd.",7735.T
japan-ni225,"Tobu Railway Co., Ltd.",9001.T
japan-ni225,"Asahi Group Holdings, Ltd.",2502.T
japan-ni225,Terumo Corp.,4543.T
japan-ni225,NSK Ltd.,6471.T
japan-ni225,Canon Inc,7751.T
japan-ni225,Tokyu Corp.,9005.T
japan-ni225,"Kirin Holdings Co., Ltd.",2503.T
